"long","lat","variety","seeding_rate","seed_spacing","speed"
-91.8498554996778,40.3782323515063,"DKC63-33RIB",37.3321,5.6008,4.76
-91.8498559996778,40.3782132515063,"DKC63-33RIB",37.2961,5.6062,4.76
-91.8498558996778,40.3781941515063,"DKC63-33RIB",37.3081,5.6044,4.76
-91.8498561996778,40.3781750515063,"DKC63-33RIB",37.3121,5.6038,4.75
-91.8498565996778,40.3781560515063,"DKC63-33RIB",37.2741,5.6095,4.75
-91.8498565996778,40.3781369515063,"DKC63-33RIB",37.2901,5.6071,4.75
-91.8498570996778,40.3781179515063,"DKC63-33RIB",37.3031,5.6051,4.74
-91.8498574996779,40.3780989515063,"DKC63-33RIB",37.3121,5.6038,4.73
-91.8498577996778,40.3780798515063,"DKC63-33RIB",37.3061,5.6047,4.74
-91.8498578996778,40.3780608515063,"DKC63-33RIB",37.2921,5.6068,4.74
-91.8498583996778,40.3780418515063,"DKC63-33RIB",37.2841,5.608,4.74
-91.8498585996778,40.3780228515063,"DKC63-33RIB",37.2401,5.6146,4.73
-91.8498587996778,40.3780036515063,"DKC63-33RIB",37.2411,5.6145,4.75
-91.8498591996779,40.3779845515063,"DKC63-33RIB",37.1941,5.6216,4.76
-91.8498594996778,40.3779654515063,"DKC63-33RIB",37.1011,5.6356,4.76
-91.8498596996779,40.3779463515063,"DKC63-33RIB",38.0562,5.4942,4.76
-91.8498603996779,40.3779271515063,"DKC63-33RIB",38.5172,5.4285,4.76
-91.8498604996778,40.3779081515063,"DKC63-33RIB",38.1942,5.4744,4.76
-91.8498603996779,40.3778890515063,"DKC63-33RIB",38.2402,5.4678,4.76
-91.8498607996779,40.3778697515063,"DKC63-33RIB",38.2792,5.4622,4.77
-91.8498609996778,40.3778506515063,"DKC63-33RIB",38.2382,5.4681,4.77
-91.8498613996778,40.3778315515063,"DKC63-33RIB",38.3582,5.451,4.76
-91.8498614996778,40.3778124515063,"DKC63-33RIB",38.2862,5.4612,4.76
-91.8498620996778,40.3777933515063,"DKC63-33RIB",38.2482,5.4666,4.76
-91.8498624996779,40.3777741515063,"DKC63-33RIB",38.3512,5.452,4.77
-91.8498628996778,40.3777549515063,"DKC63-33RIB",38.2652,5.4642,4.77
-91.8498627996779,40.3777358515063,"DKC63-33RIB",38.2482,5.4666,4.78
-91.8498632996778,40.3777166515063,"DKC63-33RIB",38.2862,5.4612,4.77
-91.8498634996779,40.3776976515063,"DKC63-33RIB",38.3952,5.4457,4.76
-91.8498639996779,40.3776785515063,"DKC63-33RIB",37.6702,5.5505,4.76
-91.8498641996779,40.3776593515063,"DKC63-33RIB",37.3601,5.5966,4.76
-91.8498645996778,40.3776401515063,"DKC63-33RIB",37.3521,5.5978,4.76
-91.8498650996778,40.3776210515063,"DKC63-33RIB",37.3221,5.6023,4.77
-91.8498651996779,40.3776019515063,"DKC63-33RIB",37.4191,5.5877,4.76
-91.8498651996779,40.3775827515063,"DKC63-33RIB",37.3981,5.5909,4.77
-91.8498655996779,40.3775635515063,"DKC63-33RIB",37.3551,5.5973,4.78
-91.8498660996779,40.3775443515063,"DKC63-33RIB",37.3241,5.602,4.78
-91.8498663996779,40.3775253515063,"DKC63-33RIB",37.3251,5.6018,4.77
-91.8498666996778,40.3775060515063,"DKC63-33RIB",37.3051,5.6048,4.77
-91.8498666996778,40.3774869515063,"DKC63-33RIB",37.2901,5.6071,4.77
-91.8498669996778,40.3774677515063,"DKC63-33RIB",37.2731,5.6096,4.77
-91.8498672996779,40.3774485515063,"DKC63-33RIB",37.2501,5.6131,4.78
-91.8498676996778,40.3774293515063,"DKC63-33RIB",37.2611,5.6114,4.77
-91.8498680996778,40.3774102515063,"DKC63-33RIB",37.2701,5.6101,4.77
-91.8498682996779,40.3773912515063,"DKC63-33RIB",37.2611,5.6114,4.76
-91.8498684996779,40.3773720515063,"DKC63-33RIB",37.2541,5.6125,4.76
-91.8498688996778,40.3773528515063,"DKC63-33RIB",37.2701,5.6101,4.77
-91.8498692996778,40.3773337515063,"DKC63-33RIB",37.2641,5.611,4.77
-91.8498692996778,40.3773147515063,"DKC63-33RIB",37.2621,5.6113,4.76
-91.8498698996779,40.3772956515063,"DKC63-33RIB",37.2691,5.6102,4.75
-91.8498701996779,40.3772766515063,"DKC63-33RIB",37.2761,5.6092,4.74
-91.8498702996778,40.3772574515063,"DKC63-33RIB",37.2791,5.6087,4.75
-91.8498705996778,40.3772384515063,"DKC63-33RIB",37.2891,5.6072,4.75
-91.8498707996778,40.3772192515063,"DKC63-33RIB",37.2841,5.608,4.77
-91.8498711996778,40.3772002515063,"DKC63-33RIB",37.2561,5.6122,4.76
-91.8498713996779,40.3771811515063,"DKC63-33RIB",37.2781,5.6089,4.76
-91.8498718996779,40.3771621515063,"DKC63-33RIB",37.2951,5.6063,4.74
-91.8498719996778,40.3771431515063,"DKC63-33RIB",37.3021,5.6053,4.74
-91.8498723996778,40.3771240515063,"DKC63-33RIB",37.2871,5.6075,4.74
-91.8498727996779,40.3771049515063,"DKC63-33RIB",37.2931,5.6066,4.74
-91.8498731996778,40.3770859515063,"DKC63-33RIB",37.2981,5.6059,4.74
-91.8498733996778,40.3770669515063,"DKC63-33RIB",37.3111,5.6039,4.75
-91.8498737996779,40.3770478515063,"DKC63-33RIB",37.2991,5.6057,4.74
-91.8498738996778,40.3770289515063,"DKC63-33RIB",37.2941,5.6065,4.74
-91.8498742996779,40.3770100515063,"DKC63-33RIB",37.3121,5.6038,4.72
-91.8498745996778,40.3769909515063,"DKC63-33RIB",37.3061,5.6047,4.73
-91.8498747996778,40.3769720515063,"DKC63-33RIB",37.3031,5.6051,4.72
-91.8498750996778,40.3769529515063,"DKC63-33RIB",37.2741,5.6095,4.73
-91.8498755996778,40.3769339515063,"DKC63-33RIB",37.3021,5.6053,4.73
-91.8498757996778,40.3769149515063,"DKC63-33RIB",37.3051,5.6048,4.74
-91.8498759996778,40.3768959515063,"DKC63-33RIB",37.2741,5.6095,4.74
-91.8498762996778,40.3768807515063,"DKC63-33RIB",37.2571,5.612,4.73
-91.8498766996778,40.3768597515063,"DKC63-33RIB",37.2571,5.612,4.74
-91.8498772996778,40.3768407515063,"DKC63-33RIB",37.2201,5.6176,4.75
-91.8498770996779,40.3768197515063,"DKC63-33RIB",37.2141,5.6185,4.75
-91.8498775996779,40.3768006515063,"DKC63-33RIB",37.2251,5.6169,4.75
-91.8498778996778,40.3767814515063,"DKC63-33RIB",37.2201,5.6176,4.76
-91.8498782996779,40.3767623515063,"DKC63-33RIB",37.1661,5.6258,4.76
-91.8498783996778,40.3767432515063,"DKC63-33RIB",37.1741,5.6246,4.75
-91.8498783996778,40.3767243515063,"DKC63-33RIB",37.1981,5.6209,4.75
-91.8498786996778,40.3767052515063,"DKC63-33RIB",37.1931,5.6217,4.75
-91.8498789996779,40.3766899515063,"DKC63-33RIB",37.2051,5.6199,4.75
-91.8498795996778,40.3766689515063,"DKC63-33RIB",37.1971,5.6211,4.74
-91.8498795996778,40.3766499515063,"DKC63-33RIB",37.2191,5.6178,4.74
-91.8498797996779,40.3766289515063,"DKC63-33RIB",37.2261,5.6167,4.74
-91.8498802996778,40.3766099515063,"DKC63-33RIB",37.1941,5.6216,4.74
-91.8498808996778,40.3765910515063,"DKC63-33RIB",37.2291,5.6163,4.73
-91.8498812996778,40.3765720515063,"DKC63-33RIB",37.2421,5.6143,4.73
-91.8498809996779,40.3765530515063,"DKC63-33RIB",37.2541,5.6125,4.73
-91.8498813996779,40.3765340515063,"DKC63-33RIB",37.2231,5.6172,4.73
-91.8498815996778,40.3765188515063,"DKC63-33RIB",37.2061,5.6197,4.73
-91.8498819996778,40.3764979515063,"DKC63-33RIB",37.2461,5.6137,4.73
-91.8498821996779,40.3764788515063,"DKC63-33RIB",37.2441,5.614,4.75
-91.8498822996778,40.3764598515063,"DKC63-33RIB",37.2351,5.6154,4.74
-91.8498826996778,40.3764390515063,"DKC63-33RIB",37.2691,5.6102,4.73
-91.8498828996779,40.3764199515063,"DKC63-33RIB",37.2631,5.6111,4.73
-91.8498833996779,40.3764009515063,"DKC63-33RIB",37.2481,5.6134,4.74
-91.8498834996778,40.3763819515063,"DKC63-33RIB",37.2561,5.6122,4.74
-91.8498841996778,40.3763628515063,"DKC63-33RIB",37.2841,5.608,4.74
-91.8498842996779,40.3763459515063,"DKC63-33RIB",37.2771,5.609,4.73
-91.8498845996778,40.3763268515063,"DKC63-33RIB",37.2661,5.6107,4.74
-91.8498848996778,40.3763078515063,"DKC63-33RIB",37.2671,5.6105,4.74
-91.8498850996778,40.3762889515063,"DKC63-33RIB",37.2391,5.6148,4.72
-91.8498857996778,40.3762699515063,"DKC63-33RIB",37.2791,5.6087,4.73
-91.8498856996779,40.3762509515063,"DKC63-33RIB",37.2861,5.6077,4.72
-91.8498859996779,40.3762300515063,"DKC63-33RIB",37.2711,5.6099,4.73
-91.8498866996779,40.3762111515063,"DKC63-33RIB",37.2691,5.6102,4.72
-91.8498870996778,40.3761921515063,"DKC63-33RIB",37.2321,5.6158,4.73
-91.8498871996779,40.3761743515063,"DKC63-33RIB",37.2401,5.6146,4.68
-91.8498870996778,40.3761606515063,"DKC63-33RIB",37.4601,5.5816,3.88
-91.8498871996779,40.3761445515063,"DKC63-33RIB",37.7812,5.5342,4.19
-91.8498879996778,40.3761288515063,"DKC63-33RIB",37.8582,5.523,3.92
-91.8498883996779,40.3761135515063,"DKC63-33RIB",37.8522,5.5238,3.94
-91.8498880996779,40.3760996515063,"DKC63-33RIB",37.9922,5.5035,3.75
-91.8498881996778,40.3760854515063,"DKC63-33RIB",37.9922,5.5035,3.63
-91.8497429996778,40.3761157515063,"DKC63-33RIB",37.9922,5.5035,3.58
-91.8497427996779,40.3761316515063,"DKC63-33RIB",37.9922,5.5035,3.65
-91.8497420996779,40.3761502515063,"DKC63-33RIB",37.9922,5.5035,4.43
-91.8497418996779,40.3761696515063,"DKC63-33RIB",37.5762,5.5644,4.77
-91.8497415996779,40.3761886515063,"DKC63-33RIB",37.3211,5.6024,4.74
-91.8497408996779,40.3762077515063,"DKC63-33RIB",37.3051,5.6048,4.78
-91.8497408996779,40.3762267515063,"DKC63-33RIB",37.3321,5.6008,4.73
-91.8497403996779,40.3762458515063,"DKC63-33RIB",37.3241,5.602,4.74
-91.8497400996778,40.3762647515063,"DKC63-33RIB",37.3401,5.5996,4.74
-91.8497400996778,40.3762837515063,"DKC63-33RIB",37.3301,5.6011,4.73
-91.8497395996778,40.3763027515063,"DKC63-33RIB",37.3301,5.6011,4.72
-91.8497395996778,40.3763217515063,"DKC63-33RIB",37.3551,5.5973,4.73
-91.8497391996779,40.3763407515063,"DKC63-33RIB",37.3531,5.5976,4.73
-91.8497385996778,40.3763597515063,"DKC63-33RIB",37.3151,5.6033,4.74
-91.8497385996778,40.3763788515063,"DKC63-33RIB",37.2971,5.606,4.73
-91.8497380996779,40.3763978515063,"DKC63-33RIB",37.3411,5.5994,4.74
-91.8497378996778,40.3764168515063,"DKC63-33RIB",37.5612,5.5666,4.74
-91.8497376996778,40.3764358515063,"DKC63-33RIB",37.8802,5.5197,4.74
-91.8497371996778,40.3764548515063,"DKC63-33RIB",37.9222,5.5136,4.74
-91.8497369996778,40.3764738515063,"DKC63-33RIB",37.7942,5.5323,4.73
-91.8497364996778,40.3764928515063,"DKC63-33RIB",37.7422,5.5399,4.73
-91.8497361996778,40.3765118515063,"DKC63-33RIB",37.7182,5.5435,4.73
-91.8497359996778,40.3765309515063,"DKC63-33RIB",37.6652,5.5513,4.74
-91.8497355996778,40.3765499515063,"DKC63-33RIB",37.6982,5.5464,4.74
-91.8497353996779,40.3765688515063,"DKC63-33RIB",37.7782,5.5346,4.73
-91.8497351996779,40.3765879515063,"DKC63-33RIB",37.7012,5.546,4.73
-91.8497346996779,40.3766068515063,"DKC63-33RIB",37.6882,5.5479,4.73
-91.8497342996778,40.3766259515063,"DKC63-33RIB",37.7062,5.5452,4.73
-91.8497341996779,40.3766449515063,"DKC63-33RIB",37.7172,5.5436,4.73
-91.8497337996778,40.3766639515063,"DKC63-33RIB",37.7382,5.5405,4.74
-91.8497334996779,40.3766830515063,"DKC63-33RIB",37.6992,5.5462,4.74
-91.8497332996779,40.3767019515063,"DKC63-33RIB",37.6772,5.5495,4.73
-91.8497327996779,40.3767210515063,"DKC63-33RIB",37.7262,5.5423,4.74
-91.8497328996778,40.3767399515063,"DKC63-33RIB",37.7232,5.5427,4.73
-91.8497323996778,40.3767588515063,"DKC63-33RIB",37.7042,5.5455,4.73
-91.8497320996779,40.3767778515063,"DKC63-33RIB",37.7302,5.5417,4.72
-91.8497318996778,40.3767969515063,"DKC63-33RIB",37.7082,5.5449,4.73
-91.8497315996779,40.3768159515063,"DKC63-33RIB",37.6972,5.5465,4.73
-91.8497312996779,40.3768349515063,"DKC63-33RIB",37.6892,5.5477,4.73
-91.8497309996778,40.3768540515063,"DKC63-33RIB",37.7062,5.5452,4.74
-91.8497305996779,40.3768731515063,"DKC63-33RIB",37.7072,5.5451,4.75
-91.8497303996779,40.3768921515063,"DKC63-33RIB",37.6822,5.5488,4.75
-91.8497299996778,40.3769111515063,"DKC63-33RIB",37.7062,5.5452,4.75
-91.8497295996778,40.3769300515063,"DKC63-33RIB",37.7302,5.5417,4.72
-91.8497298996779,40.3769493515063,"DKC63-33RIB",37.7242,5.5426,4.75
-91.8497293996779,40.3769683515063,"DKC63-33RIB",37.6892,5.5477,4.75
-91.8497289996779,40.3769874515063,"DKC63-33RIB",37.7652,5.5366,4.77
-91.8497287996778,40.3770065515063,"DKC63-33RIB",37.7592,5.5374,4.75
-91.8497281996779,40.3770257515063,"DKC63-33RIB",37.7482,5.539,4.76
-91.8497280996778,40.3770448515063,"DKC63-33RIB",37.7222,5.5429,4.76
-91.8497280996778,40.3770638515063,"DKC63-33RIB",37.5882,5.5626,4.76
-91.8497274996779,40.3770829515063,"DKC63-33RIB",37.8232,5.5281,4.75
-91.8497272996779,40.3771019515063,"DKC63-33RIB",37.4821,5.5784,4.75
-91.8497268996778,40.3771210515063,"DKC63-33RIB",37.3441,5.599,4.74
-91.8497268996778,40.3771399515063,"DKC63-33RIB",37.2731,5.6096,4.74
-91.8497262996779,40.3771589515063,"DKC63-33RIB",37.4021,5.5903,4.73
-91.8497260996779,40.3771780515063,"DKC63-33RIB",37.3531,5.5976,4.73
-91.8497255996779,40.3771970515063,"DKC63-33RIB",37.4301,5.5861,4.73
-91.8497253996779,40.3772159515063,"DKC63-33RIB",37.3861,5.5927,4.73
-91.8497249996778,40.3772349515063,"DKC63-33RIB",37.2291,5.6163,4.73
-91.8497248996779,40.3772540515063,"DKC63-33RIB",37.2881,5.6074,4.74
-91.8497244996778,40.3772729515063,"DKC63-33RIB",37.2771,5.609,4.73
-91.8497240996778,40.3772918515063,"DKC63-33RIB",37.2891,5.6072,4.73
-91.8497241996779,40.3773109515063,"DKC63-33RIB",37.2891,5.6072,4.72
-91.8497237996778,40.3773299515063,"DKC63-33RIB",37.2331,5.6157,4.73
-91.8497230996778,40.3773490515063,"DKC63-33RIB",37.2211,5.6175,4.74
-91.8497229996779,40.3773680515063,"DKC63-33RIB",37.2121,5.6188,4.74
-91.8497228996778,40.3773870515063,"DKC63-33RIB",37.2131,5.6187,4.74
-91.8497226996779,40.3774061515063,"DKC63-33RIB",37.2411,5.6145,4.74
-91.8497224996779,40.3774250515063,"DKC63-33RIB",37.2151,5.6184,4.74
-91.8497217996779,40.3774440515063,"DKC63-33RIB",37.2161,5.6182,4.73
-91.8497213996778,40.3774630515063,"DKC63-33RIB",37.2221,5.6173,4.73
-91.8497213996778,40.3774821515063,"DKC63-33RIB",37.3591,5.5967,4.74
-91.8497211996778,40.3775012515063,"DKC63-33RIB",37.5672,5.5657,4.74
-91.8497207996779,40.3775202515063,"DKC63-33RIB",37.8002,5.5314,4.75
-91.8497203996778,40.3775394515063,"DKC63-33RIB",37.6822,5.5488,4.75
-91.8497203996778,40.3775585515063,"DKC63-33RIB",37.8072,5.5304,4.76
-91.8497201996778,40.3775776515063,"DKC63-33RIB",37.7192,5.5433,4.76
-91.8497198996779,40.3775967515063,"DKC63-33RIB",37.7242,5.5426,4.75
-91.8497194996778,40.3776159515063,"DKC63-33RIB",38.0882,5.4896,4.76
-91.8497193996779,40.3776350515063,"DKC63-33RIB",38.4202,5.4422,4.77
-91.8497184996778,40.3776541515063,"DKC63-33RIB",38.2802,5.4621,4.77
-91.8497185996778,40.3776733515063,"DKC63-33RIB",38.2172,5.4711,4.77
-91.8497179996778,40.3776926515063,"DKC63-33RIB",38.3882,5.4467,4.78
-91.8497178996779,40.3777117515063,"DKC63-33RIB",38.3122,5.4575,4.78
-91.8497176996779,40.3777308515063,"DKC63-33RIB",38.3072,5.4582,4.77
-91.8497170996778,40.3777500515063,"DKC63-33RIB",38.3092,5.4579,4.77
-91.8497168996778,40.3777692515063,"DKC63-33RIB",38.3422,5.4532,4.77
-91.8497165996778,40.3777883515063,"DKC63-33RIB",38.3132,5.4574,4.77
-91.8497163996778,40.3778075515063,"DKC63-33RIB",38.3042,5.4586,4.76
-91.8497160996778,40.3778266515063,"DKC63-33RIB",38.2762,5.4626,4.77
-91.8497159996779,40.3778458515063,"DKC63-33RIB",38.2922,5.4604,4.77
-91.8497153996778,40.3778650515063,"DKC63-33RIB",38.2672,5.4639,4.78
-91.8497150996779,40.3778841515063,"DKC63-33RIB",38.2612,5.4648,4.76
-91.8497149996778,40.3779032515063,"DKC63-33RIB",38.2862,5.4612,4.77
-91.8497146996778,40.3779225515063,"DKC63-33RIB",38.2662,5.4641,4.77
-91.8497140996779,40.3779416515063,"DKC63-33RIB",38.2232,5.4702,4.77
-91.8497134996778,40.3779605515063,"DKC63-33RIB",38.2662,5.4641,4.76
-91.8497135996779,40.3779798515063,"DKC63-33RIB",38.2762,5.4626,4.77
-91.8497134996778,40.3779989515063,"DKC63-33RIB",38.2632,5.4645,4.76
-91.8497133996779,40.3780179515063,"DKC63-33RIB",38.2562,5.4655,4.77
-91.8497128996779,40.3780371515063,"DKC63-33RIB",38.2742,5.4629,4.75
-91.8497124996778,40.3780561515063,"DKC63-33RIB",38.2882,5.4609,4.75
-91.8497122996778,40.3780752515063,"DKC63-33RIB",38.2512,5.4662,4.76
-91.8497119996779,40.3780943515063,"DKC63-33RIB",38.2492,5.4665,4.76
-91.8497118996778,40.3781135515063,"DKC63-33RIB",38.2522,5.4661,4.77
-91.8497115996778,40.3781327515063,"DKC63-33RIB",38.2712,5.4634,4.76
-91.8497108996778,40.3781517515063,"DKC63-33RIB",38.2502,5.4664,4.76
-91.8497105996778,40.3781708515063,"DKC63-33RIB",38.2532,5.4659,4.76
-91.8497105996778,40.3781899515063,"DKC63-33RIB",38.2652,5.4642,4.76
-91.8497103996778,40.3782089515063,"DKC63-33RIB",38.2792,5.4622,4.75
-91.8497097996779,40.3782281515063,"DKC63-33RIB",38.2802,5.4621,4.75
-91.8497095996779,40.3782472515063,"DKC63-33RIB",38.3072,5.4582,4.75
-91.8497094996778,40.3782663515063,"DKC63-33RIB",38.3042,5.4586,4.76
-91.8497090996779,40.3782853515063,"DKC63-33RIB",38.3502,5.4521,4.75
-91.8497088996779,40.3783044515063,"DKC63-33RIB",37.9052,5.5161,4.75
-91.8497084996778,40.3783235515063,"DKC63-33RIB",37.3031,5.6051,4.75
-91.8497083996779,40.3783425515063,"DKC63-33RIB",37.3101,5.6041,4.75
-91.8497078996779,40.3783616515063,"DKC63-33RIB",37.3621,5.5963,4.75
-91.8497077996778,40.3783806515063,"DKC63-33RIB",37.4131,5.5886,4.74
-91.8497072996778,40.3783997515063,"DKC63-33RIB",37.3561,5.5972,4.75
-91.8497069996778,40.3784187515063,"DKC63-33RIB",37.3281,5.6014,4.75
-91.8497067996778,40.3784379515063,"DKC63-33RIB",37.3161,5.6032,4.75
-91.8497067996778,40.3784569515063,"DKC63-33RIB",37.3281,5.6014,4.75
-91.8497063996778,40.3784760515063,"DKC63-33RIB",37.3231,5.6021,4.75
-91.8497060996778,40.3784950515063,"DKC63-33RIB",37.3251,5.6018,4.75
-91.8497056996779,40.3785141515063,"DKC63-33RIB",37.3441,5.599,4.74
-91.8497053996778,40.3785331515063,"DKC63-33RIB",37.3731,5.5946,4.74
-91.8497050996778,40.3785522515063,"DKC63-33RIB",37.3641,5.596,4.75
-91.8497049996779,40.3785713515063,"DKC63-33RIB",37.3661,5.5957,4.75
-91.8497042996779,40.3785903515063,"DKC63-33RIB",37.3021,5.6053,4.75
-91.8497038996778,40.3786094515063,"DKC63-33RIB",37.3181,5.6029,4.75
-91.8497036996778,40.3786284515063,"DKC63-33RIB",37.3371,5.6,4.74
-91.8497033996778,40.3786474515063,"DKC63-33RIB",37.3331,5.6006,4.74
-91.8497035996779,40.3786664515063,"DKC63-33RIB",37.3441,5.599,4.73
-91.8497028996779,40.3786855515063,"DKC63-33RIB",37.3311,5.6009,4.74
-91.8497024996778,40.3787044515063,"DKC63-33RIB",37.3231,5.6021,4.74
-91.8497021996778,40.3787234515063,"DKC63-33RIB",37.3191,5.6027,4.73
-91.8497017996778,40.3787424515063,"DKC63-33RIB",37.3371,5.6,4.73
-91.8497015996778,40.3787615515063,"DKC63-33RIB",37.3091,5.6042,4.73
-91.8497012996778,40.3787805515063,"DKC63-33RIB",37.3061,5.6047,4.74
-91.8497007996778,40.3787995515063,"DKC63-33RIB",37.2381,5.6149,4.74
-91.8497005996778,40.3788186515063,"DKC63-33RIB",37.3091,5.6042,4.74
-91.8497004996779,40.3788377515063,"DKC63-33RIB",37.3101,5.6041,4.75
-91.8497000996778,40.3788567515063,"DKC63-33RIB",37.2821,5.6083,4.75
-91.8496998996778,40.3788758515063,"DKC63-33RIB",37.2691,5.6102,4.75
-91.8496994996779,40.3788949515063,"DKC63-33RIB",37.2591,5.6117,4.75
-91.8496994996779,40.3789139515063,"DKC63-33RIB",37.2631,5.6111,4.75
-91.8496991996778,40.3789330515063,"DKC63-33RIB",37.2361,5.6152,4.74
-91.8496988996778,40.3789521515063,"DKC63-33RIB",37.2561,5.6122,4.75
-91.8496987996779,40.3789712515063,"DKC63-33RIB",37.2401,5.6146,4.75
-91.8496985996779,40.3789902515063,"DKC63-33RIB",37.2981,5.6059,4.75
-91.8496979996778,40.3790093515063,"DKC63-33RIB",37.2991,5.6057,4.74
-91.8496976996778,40.3790283515063,"DKC63-33RIB",37.2521,5.6128,4.75
-91.8496971996778,40.3790474515063,"DKC63-33RIB",37.2281,5.6164,4.75
-91.8496969996778,40.3790665515063,"DKC63-33RIB",37.2241,5.617,4.74
-91.8496968996779,40.3790855515063,"DKC63-33RIB",37.2321,5.6158,4.74
-91.8496964996778,40.3791046515063,"DKC63-33RIB",37.2491,5.6133,4.75
-91.8496961996779,40.3791236515063,"DKC63-33RIB",37.2331,5.6157,4.75
-91.8496957996778,40.3791426515063,"DKC63-33RIB",37.2251,5.6169,4.74
-91.8496954996778,40.3791616515063,"DKC63-33RIB",37.2601,5.6116,4.73
-91.8496951996779,40.3791808515063,"DKC63-33RIB",37.2481,5.6134,4.74
-91.8496951996779,40.3791977515063,"DKC63-33RIB",37.3141,5.6035,4.65
-91.8496945996778,40.3792089515063,"DKC63-33RIB",37.3141,5.6035,2.74
-91.8482927996778,40.3762446515063,"DKC63-33RIB",0,0,1.74
-91.8482964996778,40.3760863515063,"DKC63-33RIB",0,0,2.06
-91.8482965996779,40.3760987515063,"DKC63-33RIB",0,0,2.82
-91.8482963996778,40.3761131515063,"DKC63-33RIB",0,0,3.49
-91.8482955996779,40.3761285515063,"DKC63-33RIB",0,0,3.67
-91.8482950996779,40.3761440515063,"DKC63-33RIB",34.3161,6.093,3.76
-91.8482946996779,40.3761598515063,"DKC63-33RIB",34.7831,6.0112,3.87
-91.8482939996778,40.3761758515063,"DKC63-33RIB",35.3971,5.9069,3.92
-91.8482936996779,40.3761915515063,"DKC63-33RIB",35.8231,5.8367,3.94
-91.8482935996778,40.3762074515063,"DKC63-33RIB",36.0171,5.8053,3.95
-91.8482930996778,40.3762233515063,"DKC63-33RIB",36.1481,5.7842,3.94
-91.8482928996778,40.3762414515063,"DKC63-33RIB",35.8571,5.8312,4.08
-91.8482922996779,40.3762609515063,"DKC63-33RIB",35.0031,5.9734,4.77
-91.8482922996779,40.3762797515063,"DKC63-33RIB",34.9651,5.9799,4.63
-91.8482917996779,40.3762987515063,"DKC63-33RIB",35.1721,5.9447,4.77
-91.8482915996779,40.3763178515063,"DKC63-33RIB",35.4261,5.9021,4.72
-91.8482913996778,40.3763367515063,"DKC63-33RIB",35.5671,5.8787,4.74
-91.8482909996778,40.3763557515063,"DKC63-33RIB",35.6741,5.8611,4.73
-91.8482908996778,40.3763746515063,"DKC63-33RIB",35.8261,5.8362,4.72
-91.8482904996778,40.3763936515063,"DKC63-33RIB",35.9571,5.8149,4.72
-91.8482899996778,40.3764125515063,"DKC63-33RIB",36.0461,5.8006,4.72
-91.8482898996779,40.3764314515063,"DKC63-33RIB",36.1221,5.7884,4.71
-91.8482896996778,40.3764503515063,"DKC63-33RIB",36.1961,5.7765,4.71
-91.8482892996778,40.3764693515063,"DKC63-33RIB",36.2601,5.7664,4.71
-91.8482889996778,40.3764884515063,"DKC63-33RIB",36.3051,5.7592,4.73
-91.8482885996778,40.3765078515063,"DKC63-33RIB",36.3151,5.7576,4.76
-91.8482884996778,40.3765279515063,"DKC63-33RIB",36.2461,5.7686,4.85
-91.8482881996779,40.3765475515063,"DKC63-33RIB",36.3161,5.7575,4.9
-91.8482877996778,40.3765674515063,"DKC63-33RIB",36.4171,5.7415,4.94
-91.8482875996778,40.3765871515063,"DKC63-33RIB",36.4141,5.742,4.92
-91.8482871996779,40.3766069515063,"DKC63-33RIB",36.4391,5.738,4.92
-91.8482871996779,40.3766266515063,"DKC63-33RIB",37.4401,5.5846,4.92
-91.8482865996778,40.3766464515063,"DKC63-33RIB",37.7572,5.5377,4.92
-91.8482863996778,40.3766662515063,"DKC63-33RIB",38.0112,5.5007,4.93
-91.8482859996779,40.3766860515063,"DKC63-33RIB",38.0292,5.4981,4.93
-91.8482856996778,40.3767059515063,"DKC63-33RIB",38.1012,5.4877,4.94
-91.8482854996778,40.3767257515063,"DKC63-33RIB",38.1012,5.4877,4.94
-91.8482850996779,40.3767455515063,"DKC63-33RIB",38.1742,5.4772,4.94
-91.8482847996779,40.3767693515063,"DKC63-33RIB",38.2482,5.4666,4.93
-91.8482844996778,40.3767891515063,"DKC63-33RIB",38.2072,5.4725,4.93
-91.8482838996779,40.3768089515063,"DKC63-33RIB",38.2342,5.4686,4.93
-91.8482837996778,40.3768288515063,"DKC63-33RIB",38.2572,5.4654,4.94
-91.8482835996778,40.3768486515063,"DKC63-33RIB",38.2562,5.4655,4.94
-91.8482830996778,40.3768684515063,"DKC63-33RIB",38.2222,5.4704,4.94
-91.8482827996778,40.3768882515063,"DKC63-33RIB",38.2862,5.4612,4.93
-91.8482824996779,40.3769081515063,"DKC63-33RIB",38.2522,5.4661,4.94
-91.8482821996779,40.3769280515063,"DKC63-33RIB",38.2672,5.4639,4.95
-91.8482818996778,40.3769478515063,"DKC63-33RIB",38.2672,5.4639,4.95
-91.8482815996778,40.3769677515063,"DKC63-33RIB",38.2502,5.4664,4.95
-91.8482813996778,40.3769875515063,"DKC63-33RIB",38.2622,5.4646,4.95
-91.8482810996778,40.3770075515063,"DKC63-33RIB",38.2452,5.4671,4.95
-91.8482807996779,40.3770273515063,"DKC63-33RIB",38.2272,5.4696,4.95
-91.8482804996779,40.3770473515063,"DKC63-33RIB",38.2572,5.4654,4.96
-91.8482800996779,40.3770673515063,"DKC63-33RIB",38.2682,5.4638,4.96
-91.8482798996778,40.3770871515063,"DKC63-33RIB",38.2722,5.4632,4.96
